CustomerID,FirstName,LastName,Email,Phone,SignUpDate,Location,Age,Gender,MaritalStatus,HasChildren,IncomeBracket,MemberStatus
980,Mark,Werner,frank87@burns.biz,(626)311-9647,21-09-2019,East Kylebury,61,Female,Divorced,TRUE,75000-100000,Pending
981,Jose,Wheeler,denise11@yahoo.com,869-565-6838,12-02-2021,Lake Blakeburgh,54,Female,Married,TRUE,100000-150000,Active
982,Heather,Mann,brett43@hotmail.com,302-221-1085,24-12-2021,Jasmineberg,39,Male,Single,FALSE,100000-150000,Blocked
983,Autumn,David,knoxmichael@walter-ramsey.com,001-894-611-2085,25-08-2023,Port Tamarachester,69,Female,Divorced,TRUE,25000-35000,Active
984,Teresa,Miranda,cameron52@reed.com,407-325-4143,07-11-2023,Travisbury,46,Female,Married,TRUE,35000-50000,Audit
985,Christopher,Arnold,conleyjamie@jensen-bishop.com,(066)821-5928,18-06-2023,Guzmanfort,60,Female,Divorced,FALSE,75000-100000,Cancelled
986,Jennifer,Dean,jennifer56@gmail.com,888.753.9925x572,05-05-2022,South Edward,55,Male,Single,FALSE,35000-50000,Pending
987,Natasha,Allen,mroberts@yahoo.com,(942)580-1310,26-07-2023,South Ryan,36,Female,Divorced,TRUE,75000-100000,Blocked
988,Benjamin,Gardner,janetsmall@smith.com,(640)527-6444,11-02-2022,Tonyland,20,Male,Divorced,TRUE,35000-50000,Active
989,Jillian,Garcia,john99@gmail.com,001-769-217-7018x5271,26-09-2021,North Manuel,22,Female,Divorced,FALSE,25000-35000,Cancelled
990,John,Carter,sullivanpaul@jones.com,001-831-258-3660x7272,20-02-2021,South Teresastad,48,Male,Divorced,FALSE,50000-75000,Active
991,Mark,Huang,fbates@gmail.com,(678)640-3023,28-10-2023,Port Tammy,37,Male,Divorced,TRUE,25000-35000,Blocked
992,Donna,Hernandez,owenscourtney@gmail.com,(063)911-4208x995,10-03-2020,Carpenterport,32,Female,Married,TRUE,35000-50000,Cancelled
993,Michael,Turner,jacksonclaire@shaffer-buckley.biz,248.157.7551,13-06-2022,South Tara,33,Male,Married,TRUE,100000-150000,Blocked
994,Clinton,French,kennethbates@nichols.net,0335522617,09-09-2021,New Jamesberg,69,Male,Divorced,FALSE,50000-75000,Active
995,Charles,Cox,uolson@hotmail.com,684-607-3873,13-02-2021,Williamshaven,64,Male,Single,TRUE,100000-150000,Pending
996,Christina,Robertson,dennis73@silva-phillips.com,001-336-915-7228x331,09-03-2024,Osborneburgh,41,Male,Single,FALSE,25000-35000,Pending
997,Sheila,Armstrong,tammyjones@gmail.com,001-537-191-0716x5841,15-09-2023,Rubiomouth,38,Female,Married,FALSE,50000-75000,Audit
998,Paige,Schmidt,pmeyer@hotmail.com,(328)326-8346x82450,21-01-2021,West Loganland,30,Male,Single,TRUE,50000-75000,Blocked
999,Maxwell,Thompson,darlene51@yahoo.com,-4343,18-12-2022,Contrerasshire,37,Female,Divorced,FALSE,50000-75000,Pending
1000,Robert,Moore,foxjason@bright.net,757-995-0319,09-03-2022,South Stacy,57,Male,Married,TRUE,50000-75000,Audit
